review_priority,review_issues,review_action,review_notes,title,url,location,latitude,longitude,incident_type,victim_identity,date,source_date,description,severity,perpetrator_info,year_found,found_at,search_query
0,No issues,,,"Whipped , gang - raped : LGBTIQ+ people under  grave threat  in Afghanistan , report reveals",https://www.sbs.com.au/news/whipped-gang-raped-lgbtiq-people-under-grave-threat-in-afghanistan-report-reveals/bc4cebe4-72ba-4c62-981a-d0a3272c33f1,Afghanistan,-30.5160611,151.6652368,assault,LGBTIQ+,,20220127T041500Z,"Report reveals instances of LGBTIQ+ individuals being whipped and gang-raped in Afghanistan, highlighting the grave threat they face in the country.",high,,,,
0,No issues,,,Josh Cavallo Calls Out Homophobic Abuse,https://www.starobserver.com.au/news/josh-cavallo-calls-out-homophobic-abuse/208667,"AAMI Park, Melbourne",-37.8251,144.9837,hate_speech,gay,,20220110T044500Z,Professional footballer Josh Cavallo called out homophobic abuse directed at him during an A-League match between Adelaide United FC and Melbourne Victory at AAMI Park.,medium,,,,
0,No issues,,,Neil Armfield Reveals He Almost Died In A 1986 Gay Hate Attack In Sydney,https://www.starobserver.com.au/news/neil-armfield-reveals-he-almost-died-in-a-1986-gay-hate-attack-in-sydney/210007,"Moore Park, Sydney",-33.8958333,151.2219444,assault,gay,1986-XX-XX,20220216T041500Z,"Neil Armfield, an Order Of Australia awardee and Adelaide Festival co-director, revealed that he almost died in a gay hate attack by a gang of five youth in Sydney's Moore Park in 1986.",high,gang of five youth,,,
0,No issues,,,"Four LGBT Cambridge Students Attacked , One in Hospital",https://www.starobserver.com.au/news/lgbt-students-assaulted-at-university-of-cambridge-one-in-hospital/210469,University of Cambridge,-31.926391,115.7886428,assault,LGBT,2023-02-23,20220228T143000Z,"Four University of Cambridge students were attacked, putting one in the hospital, in an apparent homophobic assault.",high,,,,
0,No issues,,,Monash Council Votes To Fly Pride Flag To Condemn Homophobic Incidents,https://www.starobserver.com.au/news/monash-council-votes-to-fly-pride-flag-to-condemn-homophobic-incidents/210371,"Ashwood, Melbourne",-37.8667,145.1022,assault,gay,,20220225T011500Z,Monash City council passed a motion condemning homophobia after Victoria Police arrested six teenagers for a series of gay bashing attacks in the parklands in Ashwood.,high,six teenagers,,,
0,No issues,,,"Sydney Teens Arrested , Charged With Attacks On Gay Men",https://www.starobserver.com.au/news/sydney-teens-arrested-charged-with-attacks-on-gay-men/209981,City of Sydney,-33.8681804,151.2116706,assault,gay,2022-02-15,20220215T040000Z,Two teenage boys were arrested for allegedly carrying out brazen homophobic attacks in the City of Sydney. The gay victims were egged and bashed.,medium,,,,
0,No issues,,,Man Assaults Melbourne Trans Woman Ash Jackson Who Left Anti - Vax Movement,https://www.starobserver.com.au/news/man-assaults-melbourne-trans-woman-who-left-anti-vax-movement/211118,Melbourne,-37.8142454,144.9631732,assault,transgender,,20220317T031500Z,"Melbourne-based trans woman Ash Jackson, who had gone public with her decision to leave the anti-vax movement, was the victim of a trans hate attack. The offender is known to be violent to other women.",high,Offender is known to be violent to other women,,,
0,No issues,,,"Homophobic Teens Hurl Abuse At united kingdom Gay Couple , Throw Rocks At Their House",https://www.starobserver.com.au/news/homophobic-teens-hurl-abuse-at-uk-gay-couple-throw-rocks-at-their-house/211086,West Midlands,-30.2985388,116.0580565,harassment,gay,,20220316T084500Z,Homophobic teens hurled abuse at UK gay couple Kieran (24) and Steven Douglas-Lane (33) and threw rocks at their house. The West Midlands police are investigating the incident as a hate crime.,medium,Teens,,,
0,No issues,,,Iraqi Armed Groups Target LGBT People : Human Rights Watch,https://www.starobserver.com.au/news/iraqi-armed-groups-target-lgbt-people-human-rights-watch/211550,Iraq,-30.5160524,151.6652374,abduction|rape|torture|murder,LGBT,,20220330T143000Z,"Human Rights Watch has accused the Iraqi government of failing to take action against armed groups that have abducted, raped, tortured and killed LGBT people with impunity in recent years.",high,Armed groups in Iraq,,,
0,No issues,,,Greens councillor Anab Mohamud accused of assaulting transgender woman outside Melbourne nightclub,https://www.dailymail.co.uk/news/article-10757059/Greens-councillor-Anab-Mohamud-accused-assaulting-transgender-woman-outside-Melbourne-nightclub.html,Melbourne nightclub,-37.814,144.963,assault,transgender,,20220427T020000Z,Greens councillor Anab Mohamud accused of assaulting a transgender woman outside a Melbourne nightclub.,medium,Greens councillor Anab Mohamud,,,
0,No issues,,,Federal election 2022 : Labor frontbencher Tanya Plibersek recalls sickening note in letterbox,https://www.dailymail.co.uk/news/article-10752979/Federal-election-2022-Labor-frontbencher-Tanya-Plibersek-recalls-sickening-note-letterbox.html,Sydney,-33.8698439,151.2082848,hate_speech,general_lgbtiq,,20220426T013000Z,Labor frontbencher Tanya Plibersek received a sickening note in her letterbox during the Federal election campaign in 2022.,low,,,,
0,No issues,,,Warringah Liberal candidate Katherine Deves told she deserves to die for her views on trans athletes,https://www.dailymail.co.uk/news/article-10733593/Warringah-Liberal-candidate-Katherine-Deves-told-deserves-die-views-trans-athletes.html,Warringah,-24.8098165,145.0295215,threat,general_lgbtiq,,20220420T024500Z,"Warringah Liberal candidate Katherine Deves received a death threat for her views on trans athletes, with the perpetrator telling her she deserves to die.",medium,,,,
0,No issues,,,Warringah Liberal candidate Katherine Deves hit with death and rape threats for transgender views,https://www.dailymail.co.uk/news/article-10730161/Warringah-Liberal-candidate-Katherine-Deves-hit-death-rape-threats-transgender-views.html,Warringah,-24.8098165,145.0295215,threat,transgender,,20220419T163000Z,Warringah Liberal candidate Katherine Deves received death and rape threats for her transgender views.,medium,,,,
0,No issues,,,  When Are You Moving Out ? Graffiti Scrawled On Victorian Pride Centre,https://www.starobserver.com.au/news/when-are-you-moving-out-graffiti-scrawled-on-victorian-pride-centre/212291,"St Kilda, Melbourne",-37.8606,144.9763,vandalism,general_lgbtiq,,20220424T230000Z,"Offensive graffiti was found scrawled on the walls of the Victorian Pride Centre, the first purpose-built and second largest centre for the LGBTQI community in Australia.",medium,,,,
0,No issues,,,Man Convicted of Killing Gay American Sentenced in Australia,https://www.advocate.com/news/2022/5/09/man-scott-white-convicted-killing-gay-american-scott-johnson-sentenced-australia,"North Head, Manly, Sydney",-33.8131,151.2981,murder,gay,2022-05-09,20220509T174500Z,"Scott Philip White was convicted of killing gay American Scott Johnson in Australia. White had earlier declared he was 'guilty, guilty, guilty' of the murder.",high,Scott Philip White,,,
0,No issues,,,Justice Delayed – Australian Man Charged with Hate Crime 34 Years After Killing a Gay American,https://metrosource.com/justice-delayed-australian-man-charged-with-hate-crime-34-years-after-killing-a-gay-american/,"North Head, Manly",-33.8130902,151.2981105,assault,gay,1988-XX-XX,20220509T041500Z,An American mathematician named Scott Johnson was assaulted and killed by an Australian man named Scott White at North Head in Manly in 1988. Authorities initially ruled Johnson's death as an accident.,high,Scott White,,,
0,No issues,,,Sydney man gets 12 years for murdering gay American in 1988,https://www.mysanantonio.com/news/article/Sydney-man-gets-12-years-for-murdering-gay-17143343.php,Sydney,-33.8698439,151.2082848,murder,gay,1988-XX-XX,20220506T133000Z,A Sydney man was sentenced to 12 years in prison for the murder of a gay American in 1988.,high,Sydney man,,,
0,No issues,,,Gay Man Bashed In South Africa,https://www.starobserver.com.au/news/gay-man-bashed-in-south-africa/212596,South Africa,-30.2929832,153.1243499,assault,gay,,20220504T114500Z,At least 24 LGBTQI individuals have been murdered in South Africa in 2021.,high,,,,
0,No issues,,,Mass . man reacts to sentence for brother killer in 1988 Australia murder,https://www.wcvb.com/article/prison-sentence-for-man-who-murdered-gay-american-in-australia/39896993,"North Head, Manly, Sydney",-33.8131,151.2981,murder,gay,1988-XX-XX,20220504T043000Z,A man reacts to the sentencing of his brother's killer in a 1988 murder of a gay American in Australia.,high,not specified,,,
0,No issues,,,Australian Man Sentenced in 1988 Murder of Gay American Student,https://www.australianherald.com/news/272538080/australian-man-sentenced-in-1988-murder-of-gay-american-student,"North Head, Manly, Sydney",-33.8131,151.2981,murder,gay,1988-XX-XX,20220503T180000Z,Australian man sentenced for the 1988 murder of a gay American student.,high,Australian man,,,
0,No issues,,,Australia man admits pushing gay American off a cliff in 1988,https://watermarkonline.com/2022/05/03/australia-man-admits-pushing-gay-american-off-a-cliff-in-1988/,Sydney cliff,-33.8688,151.2093,assault,gay,1988-XX-XX,20220503T171500Z,A man admitted to police that he killed American mathematician Scott Johnson in 1988 by pushing him off a cliff in Sydney in what prosecutors describe as a gay hate crime.,high,"Scott White, 51",,,
0,No issues,,,Gay and transphobic hate crime : Will justice be delivered ? ,https://www.greenleft.org.au/content/gay-and-transphobic-hate-crime-will-justice-be-delivered,"Oxford Street, Darlinghurst",-33.881338,151.2186283,assault,gay,2022-01-15,20220614T033000Z,A gay man was physically assaulted by a group of individuals while walking on Oxford Street in Darlinghurst. The attackers used homophobic slurs during the assault.,medium,Group of individuals,,,
0,No issues,,,Afghan authorities are using monkeypox to harass & detain gay men,https://www.lgbtqnation.com/2022/06/afghan-authorities-using-monkeypox-harass-detain-gay-men/,Afghanistan,-30.5160611,151.6652368,harassment,gay,,20220603T210000Z,Afghan authorities are reportedly using monkeypox to harass and detain gay men in Afghanistan.,medium,Afghan authorities,,,
0,No issues,,,Haters Win ! Melbourne Shrine Of Remembrance Cancels Rainbow Lights,https://www.starobserver.com.au/news/haters-win-melbournes-shrine-of-remembrance-cancels-rainbow-lights/215285,"Shrine of Remembrance, Melbourne",-37.8305,144.9734,harassment,LGBTIQ+,,20220801T034500Z,"Shrine of Remembrance staff faced abuse, hate, and threats over plans to light up the monument's colonnades in rainbow colours, reflecting the discrimination experienced by the LGBTIQ+ community.",medium,,,,
0,No issues,,,Hate crime Sydney : Five thugs bash gay man outside Universal nightclub on Oxford street,https://www.dailymail.co.uk/news/article-11145533/Hate-crime-Sydney-Five-thugs-bash-gay-man-outside-Universal-nightclub-Oxford-street.html,"Oxford Street, Darlinghurst",-33.881338,151.2186283,assault,gay,,20220825T161500Z,A gay man was brutally attacked by five thugs outside Universal nightclub on Oxford Street in Darlinghurst.,high,Five thugs,,,
0,No issues,,,Gay Artist Victim Of Brutal Alleged Hate Crime In Queer Neighborhood,https://lavendermagazine.com/big-gay-news/gay-artist-victim-of-brutal-alleged-hate-crime-in-queer-neighborhood/,"Oxford Street, Darlinghurst",-33.881338,151.2186283,assault,gay,2022-01-15,20220824T154500Z,"A gay artist was brutally attacked in the queer neighborhood of Oxford Street, Darlinghurst. The victim suffered serious injuries.",high,Perpetrator's identity not specified,,,
0,No issues,,,Gay Sydney Man Attacked On Oxford Street In Hate Crime,https://www.starobserver.com.au/news/gay-sydney-man-attacked-on-oxford-street/215952,"Oxford Street, Sydney",-33.8851063,151.2272996,assault,gay,,20220822T073000Z,"Sydney-based gay artist Aaron was beaten unconscious by five men while walking down Oxford Street, Sydney's iconic gay neighbourhood.",high,Five men,,,
0,No issues,,,MasterChef favourite Reynold embroiled in gay - hate scandal,https://www.dailymail.co.uk/tvshowbiz/article-8368123/MasterChef-favourite-Reynold-embroiled-gay-hate-scandal.html,Sydney,-33.8698439,151.2082848,hate speech,gay,,20200529T061500Z,MasterChef contestant Reynold embroiled in a scandal involving homophobic comments.,low,,,,
0,No issues,,,Reward doubled to $2 million by family over historical gay hate crime,https://www.starobserver.com.au/news/national-news/reward-doubled-to-2-million-by-family-over-historical-gay-hate-crime/193414,"North Head, Manly, Sydney",-33.8131,151.2981,murder,gay,,20200310T230000Z,"The family of Scott Johnson, a man who was killed in a suspected gay hate crime three decades ago, has matched the $1 million reward offered by NSW Police.",high,,,,
0,No issues,,,Aussie arrested after 32 years for killing gay student,http://www.navhindtimes.in/aussie-arrested-after-32-years-for-killing-gay-student/,Sydney,-33.8698439,151.2082848,killing,gay,,20200512T160000Z,Aussie man arrested after 32 years for killing a gay student in Sydney.,high,,,,
0,No issues,,,Man suffered horrific head injury in  homophobic  attack after kissing someone in bar,https://www.mirror.co.uk/news/uk-news/man-suffered-horrific-head-injury-21065939,bar in Sydney,-33.8695468,151.2086788,assault,gay,,20191210T161500Z,A man suffered a horrific head injury in a homophobic attack after kissing someone in a bar in Sydney.,high,Perpetrator's identity not specified,2019.0,2025-12-03T08:40:40.339045,
0,No issues,,,RUSH HOUR : Man glassed for holding boyfriend hand,http://www.geelongadvertiser.com.au/news/rush-hour-man-glassed-for-holding-boyfriends-hand/news-story/282e0293fe3b9929ce396294d67833c2?nk=58fd3c889a8fbbaf0c230046471abb4d-1511391708,Sydney CBD,-33.8747234,151.2053644,assault,gay,,20171122T231500Z,A man was glassed for holding his boyfriend's hand in Sydney CBD. The attack was a targeted act of violence against the victim's sexual orientation.,medium,Perpetrator's identity not specified,2017.0,2025-12-03T06:51:30.470506,
0,No issues,,,Man glassed in the face in horror homophobic attack,https://www.echonews.com.au/news/man-glassed-face-horror-homophobic-attack/3272547/,Darlinghurst,-33.8783381,151.219225,assault,unknown,,20171122T230000Z,A man was glassed in the face in a horror homophobic attack in Darlinghurst.,high,unknown,2017.0,2025-12-03T06:51:35.002050,
0,No issues,,,Gippsland LGBT woman punched in homophobic attack in Sale,http://www.dailymail.co.uk/news/article-5048835/Gippsland-LGBT-woman-punched-homophobic-attack-Sale.html,Sale,-38.1094463,147.0656717,assault,LGBT woman,,20171104T031500Z,A Gippsland LGBT woman was punched in a homophobic attack in Sale.,medium,Unknown,2017.0,2025-12-03T06:51:51.279682,
0,No issues,,,Stokes hailed for saving gay duo from homophobic attacks,http://www.prokerala.com/news/articles/a783161.html,Sydney,-33.8698439,151.2082848,assault,gay,,20171028T123000Z,Cricketer Ben Stokes was praised for intervening to stop a group of men from attacking a gay couple in Sydney. The men were reportedly shouting homophobic slurs and threatening the couple before Stokes stepped in.,medium,group of men,2017.0,2025-12-03T06:51:59.320350,
0,No issues,,,Giant mural of ‘ Saint George Michael ’ vandalised with homophobic slurs · PinkNews,http://www.pinknews.co.uk/2017/10/15/giant-mural-of-saint-george-michael-vandalised-with-homophobic-slurs/,Sydney,-33.8698439,151.2082848,vandalism,general_lgbtiq,,20171015T160000Z,"A giant mural of 'Saint George Michael' in Sydney was vandalised with homophobic slurs, targeting the LGBTIQ+ community.",medium,Unknown,2017.0,2025-12-03T06:52:06.498186,
0,No issues,,,Four cops charged for inflicting  fatal harm  on gay activist Zak Kostopoulos · PinkNews,https://www.pinknews.co.uk/2018/12/05/four-cops-charges-death-zak-kostopoulos/,Athens,-36.4279636,148.6149572,murder,gay,,20181205T133000Z,"Four cops charged for inflicting fatal harm on gay activist Zak Kostopoulos in Athens, Greece.",critical,Four police officers,2018.0,2025-12-03T07:12:36.819661,
0,No issues,,,Gay man knocked out for kissing another man in chicken shop,https://metro.co.uk/2018/10/08/gay-man-knocked-out-for-kissing-another-man-in-chicken-shop-8017077/,chicken shop in Sydney,-33.878,151.219,assault,gay,,20181008T124500Z,A gay man was knocked out after kissing another man in a chicken shop in Sydney. The attack was believed to be motivated by homophobia.,medium,Perpetrator's identity not specified,2018.0,2025-12-03T07:13:11.025948,
0,No issues,,,Perth youths plead guilty to gay bashing men they baited on Grindr,http://www.starobserver.com.au/news/national-news/western-australia/perth-youths-plead-guilty-gay-bashing-men-lured-grindr/163987,Perth,-31.9558967,115.8605784,assault,gay,,20171120T094500Z,"Perth youths pleaded guilty to assaulting men they baited on Grindr, targeting individuals based on their sexual orientation.",high,Perth youths,2017.0,2025-12-03T07:17:53.790820,
0,No issues,,,Residents in Sydney gay suburbs are sent homophobic letters blaming them for the drought,https://www.dailymail.co.uk/news/article-6237931/Residents-Sydneys-gay-suburbs-sent-homophobic-letters-blaming-drought.html,Sydney gay suburbs,-33.878,151.212,hate_speech,gay,,20181004T014500Z,"Residents in Sydney gay suburbs received homophobic letters blaming them for the drought, indicating a targeted act of hate speech towards the LGBTQ+ community.",low,,2018.0,2025-12-03T07:44:47.186830,
0,No issues,,,  Jesu blames Sydney gay people for drought in bizarre homophobic letter,https://www.gaystarnews.com/article/jesus-sydney-drought-same-sex-marriage/,Sydney,-33.8698439,151.2082848,hate_speech,gay,,20181004T171500Z,"A person named Jesu blamed Sydney's gay community for the drought in a homophobic letter, displaying hate speech towards the LGBTIQ+ individuals.",low,Jesu,2018.0,2025-12-03T07:46:16.170237,
0,No issues,,,  Jesu blames drought on same - sex marriage in strange Sydney letter drop,http://www.starobserver.com.au/news/national-news/new-south-wales-news/jesus-blames-drought-same-sex-marriage-strange-sydney-flyers/172233,Sydney,-33.8698439,151.2082848,hate_speech,LGBTIQ+,,20181004T073000Z,"A letter drop in Sydney blamed the drought on same-sex marriage, targeting the LGBTIQ+ community with hateful speech.",low,Unknown,2018.0,2025-12-03T07:46:20.256404,
0,No issues,,,  Homophobic  man wanted by cops after a couple threatened on train,https://www.thegayuk.com/homophobic-man-wanted-by-cops-after-a-couple-threatened-on-train/,train in unspecified location,-33.8688,151.2093,threat,gay couple,,20171229T123000Z,"A homophobic man threatened a gay couple on a train, prompting a police search for the perpetrator.",medium,Homophobic man,2017.0,2025-12-03T07:59:13.603170,
0,No issues,,,Transgender woman shoved officer onto railway tracks,http://www.dailymail.co.uk/news/article-5120999/Transgender-woman-shoved-officer-railway-tracks.html,railway tracks,-35.3176528,149.1491476,assault,transgender,,20171127T120000Z,A transgender woman shoved an officer onto railway tracks.,medium,Unknown,2017.0,2025-12-03T07:59:49.109283,
0,No issues,,,Hate mail left in gay couple letterbox on Sunshine Coast,http://www.abc.net.au/news/2017-11-28/gay-hate-mail-condemned/9201176,Sunshine Coast,-26.6544338,153.0933668,harassment,gay,,20171128T084500Z,"Hate mail was left in the letterbox of a gay couple on the Sunshine Coast, targeting them based on their sexual orientation.",low,Unknown,2017.0,2025-12-03T08:46:19.949387,
0,No issues,,,Man charged 32 years after gay student murdered in apparent hate crime,https://www.independent.co.uk/news/world/australasia/scott-johnson-murder-australia-us-gay-student-charge-a9510286.html,Sydney,-33.8698439,151.2082848,murder,gay,2020-05-12,20200512T161500Z,"Scott Johnson, a gay student, was murdered in an apparent hate crime 32 years ago. Police believe his killing was just one of many targeted attacks over several decades.",high,Man charged after 32 years,,,
0,No issues,,,Gay QLD couple sent threatening letters after  Ye vote,https://au.news.yahoo.com/a/38005094/gay-qld-couple-sent-threatening-letters-after-yes-vote/,"Sunshine Coast, Queensland",-26.65,153.0667,threat,gay,,20171125T043000Z,A gay couple in Queensland received threatening letters after the Ye vote.,medium,Unknown,2017.0,2025-12-03T08:46:32.740914,
0,No issues,,,Man set boss on fire over ‘ unwanted gay advances ’ ,http://attitude.co.uk/man-set-boss-on-fire-over-unwanted-gay-advances/,Sydney,-33.8698439,151.2082848,assault,gay,,20171123T171500Z,A man set his boss on fire allegedly due to 'unwanted gay advances'. The victim suffered severe burns as a result of the attack.,high,The perpetrator was identified as a man who worked for the victim.,2017.0,2025-12-03T10:06:34.635824,
0,No issues,,,Police defend not warning the LGBTI community about gay bashings,http://www.outinperth.com/police-defend-not-warning-lgbti-community-spate-gay-bashings/,Darlinghurst,-33.8783381,151.219225,assault,gay,,20171120T101500Z,"Police did not warn the LGBTI community about recent gay bashings in Darlinghurst, leading to concerns about safety and lack of communication.",medium,,2017.0,2025-12-03T10:06:56.809753,
0,No issues,,,Grindr teen photo used to lure gay men to Perth bashings,http://www.dailymail.co.uk/news/article-5091075/Grindr-teen-photo-used-lure-gay-men-Perth-bashings.html,Perth,-31.9558967,115.8605784,assault,gay men,,20171117T001500Z,A Grindr teen photo was used to lure gay men to Perth where they were subjected to bashings.,high,Perpetrators who used the fake Grindr profile to lure victims,2017.0,2025-12-03T10:07:10.377175,
0,No issues,,,Man Sentenced To Six And A Half Years In Prison Over Perth Gay Bashings,https://www.starobserver.com.au/news/man-sentenced-to-six-and-a-half-years-in-prison-over-perth-gay-bashings/207064,Perth,-31.9558967,115.8605784,assault,gay,,20211119T221500Z,A man has been sentenced to six and a half years in prison for carrying out gay bashings in Perth.,high,The perpetrator targeted individuals based on their sexual orientation.,,2025-12-03T04:56:08.595661,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
0,No issues,,,Murdered Gay Lecturer George Duncan Honoured By University Of Adelaide,https://www.starobserver.com.au/news/murdered-gay-lecturer-george-duncan-honoured-by-university-of-adelaide/218636,"River Torrens, Adelaide",-34.8514658,138.7923773,murder,gay,,20221125T233000Z,"The article discusses the honoring of George Duncan, a gay lecturer who was murdered in 1972 by being thrown into the River Torrens in Adelaide. The University of Adelaide is now honoring his memory.",critical,unknown,,2025-12-03T04:57:07.490132,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
0,No issues,,,Scott White tries to overturn conviction for murder of gay mathematician Scott Johnson,https://www.dailymail.co.uk/news/article-11351161/Scott-White-tries-overturn-conviction-murder-gay-mathematician-Scott-Johnson.html,Manly,-33.7971937,151.2879845,murder,gay,,20221025T060000Z,"Scott White is attempting to overturn his conviction for the murder of gay mathematician Scott Johnson in Manly. Johnson's body was found at the base of a cliff in 1988, initially ruled as suicide but later determined to be a homicide.",critical,Scott White,,2025-12-03T05:00:08.024726,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
0,No issues,,,Ex - NSW Cop Reveals He Witnessed Gay Bashings By His Police Colleagues In Sydney In 1980s,https://www.starobserver.com.au/news/ex-nsw-cop-reveals-he-witnessed-gay-bashings-by-his-police-colleagues-in-sydney-in-1980s/217188,Sydney,-33.8698439,151.2082848,assault,gay,,20221005T133000Z,"An ex-NSW cop revealed witnessing gay bashings by his police colleagues in Sydney in the 1980s, indicating a history of violence against the LGBTQ+ community within law enforcement.",high,Police colleagues,,2025-12-03T05:00:14.476103,"""hate crime"" AND (LGBTIQ OR LGBT OR gay OR lesbian OR transgender) AND Australia"
0,No issues,,,  Straight  Man Stabs Gay Man For Refusing To Reciprocate Oral Sex,https://www.starobserver.com.au/news/straight-man-stabs-gay-man-for-refusing-to-reciprocate-oral-sex/207127,Darlinghurst,-33.8783381,151.219225,assault,gay,,20211126T003000Z,A straight man stabbed a gay man after the gay man refused to reciprocate oral sex.,high,Straight man,,2025-12-03T05:03:48.059941,"""homophobic attack"" AND Australia"
0,No issues,,,Malaysian transgender cosmetics entrepreneur says she was  beaten and stamped on  by officers,https://www.dailymail.co.uk/femail/article-10230267/Malaysian-transgender-cosmetics-entrepreneur-says-beaten-stamped-officers.html,Melbourne CBD,-37.8141705,144.9655616,assault,transgender,,20211122T164500Z,A Malaysian transgender cosmetics entrepreneur reported being beaten and stamped on by officers in Melbourne CBD.,high,Officers,,2025-12-03T05:11:02.365437,"""anti-gay"" AND (attack OR assault OR violence) AND Australia"
0,No issues,,,  Dont Go To The Police If You Are Bashed : Gay Academic Reveals He Was Victim Of Hate Attacks In Sydney,https://www.starobserver.com.au/news/dont-go-to-the-police-if-you-are-bashed-gay-academic-reveals-he-was-victim-of-hate-attacks-in-sydney/218563,Sydney,-33.8698439,151.2082848,assault,gay,,20221123T094500Z,"A gay academic in Sydney revealed that he was a victim of hate attacks, advising others not to go to the police if they are bashed.",medium,unknown,,2025-12-03T05:17:12.134377,"""gay bashing"" AND Australia"
0,No issues,,,"Finally able to be himself , Kritchikorn became victim of Sydney gay hate murders",https://www.smh.com.au/national/finally-able-to-be-himself-kritchikorn-became-victim-of-sydney-s-gay-hate-murders-20211014-p59040.html,Sydney,-33.8698439,151.2082848,murder,gay,,20211014T221500Z,Kritchikorn was finally able to be himself before becoming a victim of the Sydney gay hate murders.,critical,unknown,,2025-12-03T05:21:17.481798,"""gay man"" AND ""beaten"" AND Australia"
0,No issues,,,Gay Palestinian Man Found Brutally Murdered,https://www.starobserver.com.au/news/gay-palestinian-man-found-brutally-murdered/217284,Melbourne,-37.8136,144.9631,murder,gay,,20221011T060000Z,A gay Palestinian man was found brutally murdered in Melbourne.,critical,Unknown,,2025-12-03T05:23:43.511406,"""gay man"" AND ""murdered"" AND Australia"
0,No issues,,,Sydney gay man films homophobic attack at petrol station,https://www.gaystarnews.com/article/sydney-gay-man-films-homophobic-attack-at-petrol-station/,Sydney,-33.8698439,151.2082848,harassment,gay,,20171221T104500Z,A gay man in Sydney filmed a homophobic attack at a petrol station where he was verbally harassed and threatened by another individual.,medium,Another individual at the petrol station,2017.0,2025-12-03T06:51:24.742369,
0,No issues,,,Kiss at a fried chicken shop landed me a black eye and put my friend in hospital,https://www.gaystarnews.com/article/kiss-at-a-fried-chicken-shop-landed-me-a-black-eye-and-put-my-friend-in-hospital/,Fried chicken shop in Sydney,-33.878,151.219,assault,gay,,20181005T064500Z,"Two friends were physically attacked after sharing a kiss at a fried chicken shop, resulting in one person getting a black eye and the other being hospitalized.",medium,Perpetrators unknown,2018.0,2025-12-03T06:50:58.607470,
0,No issues,,,Police offer $1 million reward in gay hate murder of Scott Johnson,http://www.starobserver.com.au/news/national-news/new-south-wales-news/police-offer-1-million-reward-in-gay-hate-murder-of-scott-johnson/174261,Manly,-33.7971937,151.2879845,murder,gay,,20181211T094500Z,"Scott Johnson, a gay man, was murdered in a gay hate crime in Manly. Police are offering a $1 million reward for information leading to the conviction of those responsible.",critical,unknown,2018.0,2025-12-03T06:48:53.238487,
0,No issues,,,Five charged with violent murder of Malaysian trans woman,http://www.starobserver.com.au/news/international-news-news/five-charged-with-violent-murder-of-malaysian-trans-woman/174713,Melbourne CBD,-37.8136,144.9631,murder,transgender,,20181227T070000Z,Five individuals have been charged with the violent murder of a Malaysian trans woman in Melbourne. The victim's identity was targeted in this tragic incident.,critical,Five individuals charged with the murder,2018.0,2025-12-03T06:48:33.684146,
0,No issues,,,Rainbow Story Time with drag queen Betty Confetti cancelled after threats received | The Canberra Times,https://www.canberratimes.com.au/story/8197237/it-ties-everyones-hands-goulburn-drag-reading-pulled-after-threats/?cs=14329,Canberra,-35.2975906,149.1012676,threat,general_lgbtiq,,20230516T030000Z,Rainbow Story Time with drag queen Betty Confetti was cancelled after receiving threats. The event aimed to promote inclusivity and diversity through storytelling for children and families in the community.,low,,,,
0,No issues,,,Newcastle family of gay hate crime victim John Russell wait on final report | Gloucester Advocate,https://www.gloucesteradvocate.com.au/story/8271498/never-ending-grief-for-hunter-family-of-gay-hate-crime-victim/?cs=305,Newcastle,-32.9192953,151.7795348,assault,gay,,20230717T010000Z,"The family of John Russell, a gay hate crime victim, is waiting on the final report regarding the incident in Newcastle.",high,,,,
0,No issues,,,Police remove homophobic banners hung over Melbourne highway targeting Labor MP Julian Hill,https://www.aol.co.uk/police-remove-homophobic-banners-hung-031007458.html,"Monash Freeway, Melbourne",-37.9167,145.2167,vandalism,general_lgbtiq,,20250411T043000Z,Homophobic banners targeting Labor MP Julian Hill were hung over a Melbourne highway and later removed by police. The incident is being investigated as an act of vandalism.,medium,,,,
0,No issues,,,Peter Keeley fatally assaulted after being lured via Grindr,https://www.9news.com.au/national/peter-keeley-teenagers-jailed-fatal-bashing-grindr-lure-sentenced/ab680488-43fe-4b83-abb1-c5b7b43a2b59,"Broulee, NSW",-35.8586,150.1792,assault,gay,2020-07-01,2020-07-01T00:00:00Z,56-year-old Peter Keeley was lured via Grindr and fatally assaulted by teenagers. The perpetrators were later convicted of detaining Keeley with intent to commit grievous bodily harm.,high,Three teenagers,,,
0,No issues,,,Canberra man assaulted by group after being lured via Grindr,https://www.abc.net.au/news/2024-08-08/grindr-in-communication-with-act-police-over-alleged-attacks/104199142,"Canberra, ACT",-35.2809,149.13,assault,gay,2024-07-15,2024-07-15T00:00:00Z,A man was assaulted by four individuals after being lured via Grindr in Canberra. The attack was part of a series of homophobic incidents in the area.,high,Four individuals,,,
