title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
"Churches , mosques and synagogue attacked in last 6 weeks",https://www.clickorlando.com/news/international/churches-mosques-and-synagogue-attacked-in-last-6-weeks,20190428T124500Z,vandalism,,"Churches, mosques, and synagogue",general_lgbtiq,"Multiple religious institutions have been targeted in attacks over the last 6 weeks, causing damage to the buildings and sparking concerns about religious tolerance and diversity.",medium,,,,,,
"Churches , mosques and synagogue attacked in last 6 weeks",https://www.news4jax.com/news/international/churches-mosques-and-synagogue-attacked-in-last-6-weeks,20190428T124500Z,vandalism,,"Churches, mosques, and synagogue",general_lgbtiq,"Multiple religious institutions have been targeted in attacks over the last 6 weeks, with vandalism reported at churches, mosques, and a synagogue.",medium,,,,,,
"Churches , mosques and synagogue attacked in last 6 weeks",https://www.local10.com/news/international/churches-mosques-and-synagogue-attacked-in-last-6-weeks,20190428T123000Z,vandalism,,"Churches, mosques, and synagogue",general_lgbtiq,"Multiple religious institutions have been targeted in attacks over the last 6 weeks, with vandalism reported at churches, mosques, and a synagogue.",medium,,,,,,
"In the past 6 weeks , churches , mosques and a synagogue have been attacked",https://www.msn.com/en-us/news/us/in-the-past-6-weeks-churches-mosques-and-a-synagogue-have-been-attacked/ar-BBWmXxc,20190428T121500Z,vandalism,,"churches, mosques, and a synagogue",general_lgbtiq,"Multiple religious institutions have been targeted in attacks over the past 6 weeks, with vandalism reported at churches, mosques, and a synagogue.",medium,,,,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.cairnspost.com.au/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=10b0f27309b3b0767ada23057635c9ea-1556416933,20190428T021500Z,assault,,"Fraser Anning event in Moorooka, Brisbane","journalist, photographer","A Fraser Anning supporter was arrested after attacking a journalist and photographer at an event in Moorooka, Brisbane. The incident involved physical violence towards the media professionals covering the event.",medium,Fraser Anning supporter,,,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=31908c513cc340877a026bc543f640aa-1556402544,20190427T221500Z,assault,,"Moorooka, Brisbane","journalist, photographer","A Fraser Anning supporter was arrested after attacking a journalist and photographer in Moorooka, Brisbane. The incident occurred during a political event.",medium,Fraser Anning supporter,-27.5354776,153.020739,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=52ba67dd114b4ed13e136ee72e857d0e-1556401620,20190427T220000Z,assault,,Melbourne,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=0ca8c5e5d5b46d3be7f8e1a39f5bb26e-1556400701,20190427T214500Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=18c12c5c1c2f4475f74abf127c87980b-1556363821,20190427T113000Z,assault,,Melbourne,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=217f0e82f49d32527bc4017592d7639e-1556362903,20190427T111500Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover | Ballina Shire Advocate,https://www.ballinaadvocate.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T093000Z,assault,,Ballina Shire,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Ballina Shire.,medium,Fraser Anning supporter,-28.8672983,153.5555091,,,
  Chao : Journo question before boilover,https://www.tweeddailynews.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T091500Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.gattonstar.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T084500Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.qt.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T084500Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover | Warwick Daily News,https://www.warwickdailynews.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T083000Z,assault,,Fraser Anning supporter,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer.,medium,Fraser Anning supporter,,,,,
  Chao : Journo question before boilover,https://www.dailyexaminer.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T080000Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.noosanews.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T080000Z,assault,,"Fraser Anning event in Moorooka, Brisbane","journalist, photographer","A supporter of Fraser Anning was arrested after attacking a journalist and photographer at an event in Moorooka, Brisbane.",medium,Fraser Anning supporter,,,,,
  Chao : Journo question before boilover | Coffs Coast Advocate,https://www.coffscoastadvocate.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T074500Z,assault,,Coffs Harbour,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer in Coffs Harbour.,medium,Fraser Anning supporter,-30.2985996,153.1094116,,,
  Chao : Journo question before boilover,https://www.whitsundaytimes.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T073000Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.byronnews.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T073000Z,assault,,Melbourne,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover | Fraser Coast Chronicle,https://www.frasercoastchronicle.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T073000Z,assault,,Fraser Coast,unknown,An Anning supporter was arrested after attacking a journalist and photographer in Fraser Coast.,medium,Fraser Anning supporter,-25.3416002,152.8006734,,,
  Chao : Journo question before boilover,https://www.news-mail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T063000Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,high,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.cqnews.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T063000Z,assault,,"Fraser Anning event in Moorooka, Brisbane","journalist, photographer","A supporter of Fraser Anning was arrested after attacking a journalist and photographer at an event in Moorooka, Brisbane. The incident occurred during a confrontation with the media.",medium,Fraser Anning supporter,,,,,
  Chao : Journo question before boilover | Sunshine Coast Daily,https://www.sunshinecoastdaily.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T061500Z,assault,,Sunshine Coast,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Sunshine Coast.,high,Fraser Anning supporter,-26.6544338,153.0933668,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.cairnspost.com.au/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=065c55e0e162b802e1bf1d2bec6abab0-1556344071,20190427T060000Z,assault,,Cairns,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Cairns.,medium,Fraser Anning supporter,-16.9206657,145.7721854,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.cairnspost.com.au/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631,20190427T054500Z,assault,,"Fraser Anning event in Moorooka, Brisbane","journalist, photographer","A supporter of Fraser Anning was arrested after attacking a journalist and photographer at an event in Moorooka, Brisbane. The incident involved physical violence towards the media professionals covering the event.",medium,Fraser Anning supporter,,,,,
  Chao : Journo question before boilover,https://www.dailymercury.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T054500Z,assault,,"Fraser Anning's office, Fortitude Valley","journalist, photographer",A supporter of Fraser Anning was arrested after attacking a journalist and photographer outside Anning's office in Fortitude Valley.,medium,Fraser Anning supporter,,,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=b82319515cdf0e10d298dd162960067a-1556343101,20190427T054500Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.gympietimes.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T053000Z,assault,,Melbourne,unknown,A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,high,Fraser Anning supporter,-37.8142454,144.9631732,,,
  Chao : Journo question before boilover,https://www.gladstoneobserver.com.au/news/news-corp-journalist-eliza-barrs-question-that-fra/3712764/,20190427T053000Z,assault,,Melbourne,unknown,"Fraser Anning supporter arrested after attack on journalist, photographer in Melbourne.",medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=b02647c440c045183818218580c3e183-1556342277,20190427T053000Z,assault,,Melbourne,"journalist, photographer","A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne. The incident occurred during a public event where the perpetrator physically assaulted the victims, leading to their arrest.",medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.couriermail.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=fe98b09f240e38f75cec7205251e14b4-1556338640,20190427T043000Z,assault,,Melbourne,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.geelongadvertiser.com.au/news/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631,20190427T041500Z,assault,,Melbourne,"journalist, photographer",A Fraser Anning supporter was arrested after attacking a journalist and photographer in Melbourne.,medium,Fraser Anning supporter,-37.8142454,144.9631732,,,
Journalist recalls the terrifying moment her photographer was attacked  by Fraser Anning supporter  ,https://www.dailymail.co.uk/news/article-6965693/Journalist-recalls-terrifying-moment-photographer-attacked-Fraser-Anning-supporter.html,20190427T011500Z,assault,,Melbourne,unknown,A journalist recalls the terrifying moment her photographer was attacked by a supporter of Fraser Anning. The incident took place in Melbourne.,high,Fraser Anning supporter,-37.8142454,144.9631732,,,
Preston mosque : Police appeal over hate crime graffiti -  I am absolutely disgusted  ,https://www.independent.co.uk/news/uk/crime/preston-mosque-graffiti-preston-police-racism-lancashire-a8878721.html,20190419T213000Z,vandalism,2019-04-19,Preston mosque,unknown,"Police appeal over hate crime graffiti at Preston mosque in Lancashire. Chief Inspector Gary Crowe condemns the act, stating 'There is no place for hate in Lancashire.'",medium,,-37.7390562,144.9932174,,,
Folau got exactly what he deserved,https://www.frasercoastchronicle.com.au/news/opinion-israel-folau-got-exactly-what-he-deserved/3697311/,20190412T111500Z,hate_speech,,not specified,general_lgbtiq,The article discusses the controversy surrounding Rugby Union star Israel Folau's homophobic comments and argues that he should be sacked for his remarks.,medium,,,,,,
Folau got exactly what he deserved,https://www.ballinaadvocate.com.au/news/opinion-israel-folau-got-exactly-what-he-deserved/3697311/,20190412T101500Z,hate_speech,,,general_lgbtiq,The article discusses the controversy surrounding Rugby Union star Israel Folau's homophobic comments and argues that he should be sacked for his remarks.,medium,,,,,,
Billy Vunipola defends post telling gay people  hell await | News,https://www.thetimes.co.uk/edition/news/billy-vunipola-defends-post-telling-gay-people-hell-awaits-mvlff9rp8,20190412T233000Z,hate_speech,,Australia,gay,"The England rugby union team player Billy Vunipola defended an Instagram post by Australia’s Israel Folau, where Folau stated that 'hell awaits' gay people. Vunipola's support of this statement has sparked a homophobia row within the team.",medium,Billy Vunipola,-24.7761086,134.755,,,
Newlywed easyJet passenger who went on homophobic rant is jailed,https://www.independent.co.uk/travel/news-and-advice/easyjet-passenger-drunk-alcohol-newlywed-honeymoon-homophobic-a8855096.html,20190404T163000Z,hate_speech,2019-04-05,honeymoon flight to Egypt,unknown,Michael Cunnett and his new wife were on their honeymoon flight to Egypt when he went on a homophobic rant,medium,Michael Cunnett,,,,,
Federal election 2019 : Liberal Gurpal Singh paedophilia comments slammed,https://www.geelongadvertiser.com.au/news/national/federal-election/scott-morrison-under-pressure-to-dump-gays-are-paedophiles-liberal-candidate-gurpal-singh/news-story/5c95bfdd8a9f9b76c77e3641797f4de7?nk=a5a33857add3136573c1b08db8f03bc7-1557451910,20190510T014500Z,hate_speech,,Geelong,general_lgbtiq,Liberal Gurpal Singh's paedophilia comments were slammed in relation to the Federal election 2019.,medium,Gurpal Singh,-38.1493248,144.3598241,,,
Federal election 2019 : Liberal Gurpal Singh paedophilia comments slammed,https://www.cairnspost.com.au/news/national/federal-election/scott-morrison-under-pressure-to-dump-gays-are-paedophiles-liberal-candidate-gurpal-singh/news-story/5c95bfdd8a9f9b76c77e3641797f4de7?nk=52f0680766e0c12fe7c4cdf29e0cd204-1557213398,20190507T073000Z,hate_speech,,,general_lgbtiq,Liberal Gurpal Singh's paedophilia comments were slammed in relation to the Federal election 2019.,medium,Gurpal Singh,,,,,
Federal election 2019 : Liberal Gurpal Singh paedophilia comments slammed,https://www.cairnspost.com.au/news/national/federal-election/scott-morrison-under-pressure-to-dump-gays-are-paedophiles-liberal-candidate-gurpal-singh/news-story/5c95bfdd8a9f9b76c77e3641797f4de7?nk=f19669d2914fd1ae7aab3f6d46a0b8be-1557212570,20190507T071500Z,hate_speech,,Cairns,general_lgbtiq,Liberal Gurpal Singh's paedophilia comments were slammed in relation to the Federal election 2019.,medium,Gurpal Singh,-16.9206657,145.7721854,,,
Federal election 2019 : Liberal Gurpal Singh paedophilia comments slammed,https://www.news.com.au/national/federal-election/scott-morrison-under-pressure-to-dump-gays-are-paedophiles-liberal-candidate-gurpal-singh/news-story/5c95bfdd8a9f9b76c77e3641797f4de7,20190507T063000Z,hate_speech,,,general_lgbtiq,Liberal Gurpal Singh's paedophilia comments were slammed in relation to the Federal election 2019.,medium,Gurpal Singh,,,,,
Man knocked unconscious in homophobic assault after group rants  gays should be strung up  ,https://www.independent.co.uk/news/uk/crime/homophobic-attack-london-upminster-station-crime-a9024291.html,20190728T210000Z,assault,2019-07-28,"Upminster Station, east London",unknown,A man was knocked unconscious in a homophobic assault after a group ranted 'gays should be strung up'. The victim was punched in the head several times before collapsing onto the platform of Upminster Station.,high,,,,,,
Man slashed with machete in  homophobic attack  in London,https://www.independent.co.uk/news/uk/crime/machete-attack-london-homophobic-hate-crime-lgbt-southwark-met-police-a9018251.html,20190724T094500Z,assault,2019-07-24,London,unknown,A man in his 20s was slashed with a machete in a homophobic attack in London after the suspect made offensive comments. The victim was stabbed in the leg.,high,,-27.4839177,153.0019892,,,
Man convicted for shouting  get back to your own country  at young mother wearing headscarf as she walked down street with children,https://www.independent.co.uk/news/uk/crime/racist-abuse-woman-headscarf-workington-cumbria-leslie-blaney-trump-a9012301.html,20190719T160000Z,hate_speech,2019-07-19,England,unknown,Leslie Blaney shouted 'get back to your own country' at a young mother wearing a headscarf as she walked down the street with her children. He also expressed white supremacist views to the police.,medium,Self-declared white supremacist Leslie Blaney,51.4611218,0.4946177,,,
  Suspiciou noose found hanging near student housing in possible hate crime,https://www.independent.co.uk/news/world/americas/noose-stanford-university-california-racist-student-housing-hate-crime-a9008431.html,20190717T140000Z,vandalism,2019-07-17,student housing,unknown,"A 'suspicious' noose was found hanging near student housing, which is recognized as a symbol of violence and racism directed against African American peoples.",medium,,-33.7702281,150.7277466,,,
"Elijah Al - Amin : Black teen stabbed to death after white man felt  threatened  by his rap music , police say",https://www.independent.co.uk/news/world/americas/elijah-al-amin-arizona-black-teen-killed-rap-music-white-michael-adams-a8999376.html,20190710T210000Z,assault,2019-07-10,"Peoria Avenue, Peoria",unknown,"A black teen, Elijah Al-Amin, was stabbed to death by a white man who felt threatened by his rap music. Witnesses stated that the 17-year-old did nothing to provoke the attack.",high,White man,,,,,
Australian Jewish community condemn stabbing of gay teen in Israel,http://www.starobserver.com.au/news/international-news-news/australian-jewish-community-condemn-stabbing-of-gay-teen-in-israel/184959,20190729T073000Z,assault,,Tel Aviv LGBTQI youth hostel,gay,Australian Jewish community condemns the stabbing of a gay teen at a Tel Aviv LGBTQI youth hostel. The incident has shocked and revulsed the community.,high,,,,,,
16 - yr - old brutally stabbed by his own brother » J - Wire,http://www.jwire.com.au/16-yr-old-brutally-stabbed-by-his-own-brother/,20190728T043000Z,assault,,not specified,gay,A 16-year-old was brutally stabbed by his own brother in a hate crime incident related to his sexual orientation.,high,brother,,,,,
Man guilty of  corrective rape  of lesbian loses appeal on life sentence,https://www.gaystarnews.com/article/man-corrective-rape-lesbian-loses-appeal-life-sentence/,20190725T163000Z,corrective rape,,not specified,lesbian,A man who was guilty of corrective rape against a lesbian has lost his appeal on a life sentence.,high,not specified,,,,,
"Racists climb on to South African man bonnet , smash windscreen and order him to  go back to Poland  ",https://www.independent.co.uk/news/uk/crime/racist-attack-go-back-poland-south-african-man-car-somerset-a9020401.html,20190725T123000Z,assault|vandalism|threat,2019-07-25,South Africa,unknown,"Racists climbed onto a South African man's bonnet, smashed his windscreen, and ordered him to 'go back to Poland'. The incident occurred in South Africa.",medium,Racists,-30.2929832,153.1243499,,,
Islamic TV channel which called gay people  insane  and  worse than animal breached Ofcom regulations,https://www.independent.co.uk/news/uk/home-news/islamic-tv-channel-anti-gay-homophobic-ofcom-rules-a9017056.html,20190723T123000Z,hate_speech,2019-07-23,Sky TV channel,gay,Islamic TV channel breached Ofcom regulations by calling gay people 'insane' and 'worse than animals',medium,,,,,,
"Kathy Griffin still gets death threats :  They got me , but they never got me down  ",https://www.salon.com/2019/07/21/kathy-griffin-still-gets-death-threats-they-got-me-but-they-never-got-me-down/,20190721T153000Z,threat,,not specified,unknown,Kathy Griffin still receives death threats but remains resilient,medium,not specified,,,,,
"Woman punched unconscious after telling man who followed her from nightclub :  Sorry , Im not interested  ",https://www.independent.co.uk/news/uk/crime/woman-man-turn-down-beaten-unconscious-manchester-not-interested-a9005661.html,20190715T173000Z,assault,2019-07-15,London,unknown,"A woman was punched unconscious after telling a man who followed her from a nightclub that she was not interested. The victim, an 18-year-old, highlighted the pressure women feel to not say no in such situations.",high,,,,,,
Eric Michels murder : Chemsex serial killer drug dealer found guilty of killing James Bond actor,https://www.independent.co.uk/news/uk/crime/eric-michels-murder-trial-gerald-matovu-stephen-port-chemsex-ghb-grindr-a9005261.html,20190715T130000Z,murder,2019-07-15,Surrey,gay,Gerald Matovu was found guilty of killing James Bond actor Eric Michels by plying him with a fatal dose of GHB at his home in Surrey.,high,Gerald Matovu,-38.0415841,145.1099642,,,
Victims attacked with  pepper spray  in suspected homophobic hate crimes in Brixton,https://www.independent.co.uk/news/uk/crime/brixton-pepper-spray-attacks-homophobic-hate-crime-london-a9085046.html,20190830T124500Z,assault,2019-08-30,Brixton,unknown,Four people were attacked with 'corrosive spray' in suspected homophobic hate crimes in Brixton. Police have released CCTV footage of the suspects.,medium,,-23.4735954,145.0232281,,,
It Chapter 2 director explains why sequel opens with disturbing hate crime scene,https://www.independent.co.uk/arts-entertainment/films/news/it-chapter-2-opening-scene-andy-muschetti-jessica-chastain-release-date-trailer-a9079891.html,20190827T111500Z,hate crime scene in a film,,,unknown,The director of It Chapter 2 explained that the disturbing hate crime scene in the sequel was inspired by real events.,medium,,,,,,
Ex - Die Antwoord Crew Member Says Video Shows  Homophobic Attack  ,https://www.dailydot.com/irl/die-antwoord-hate-crime/,20190821T191500Z,hate_speech,,Cape Town,gay,Ex-Die Antwoord crew member claims video shows homophobic attack in Cape Town.,medium,,-16.0887845,145.4622111,,,
Die Antwoord accused of  homophobic hate crime  after video leaks,https://www.pinknews.co.uk/2019/08/20/die-antwoord-video-hate-crime/,20190820T143000Z,hate_speech,,not specified,LGBTIQ+,Die Antwoord accused of homophobic hate crime after video leaks,medium,Die Antwoord,,,,,
WATCH : Die Antwoord dropped from festivals after  homophobic hate crime  – The Citizen,https://citizen.co.za/lifestyle/your-life-entertainment-your-life/2169045/watch-die-antwoord-dropped-from-festivals-after-homophobic-hate-crime/,20190820T101500Z,hate speech,,not specified,LGBTIQ+,Die Antwoord dropped from festivals after homophobic hate crime incident,medium,,,,,,
Festivales estadounidenses cancelan al dúo sudafricano Die Antwoord por atacar y llamar  maricón  a un músico,https://www.elmundo.es/cultura/musica/2019/08/21/5d5c3166fdddff023b8b4601.html,20190821T021500Z,hate_speech,,"Adelaida, Australia",general_lgbtiq,The South African duo Die Antwoord was removed from the lineup of two American festivals after a video surfaced of them attacking and using a derogatory term towards a musician during a performance in Adelaide.,medium,,-34.9281805,138.5999312,,,
Owen Jones says evidence has emerged  of political motivation behind attack outside London pub,https://www.independent.co.uk/news/uk/crime/owen-jones-attack-political-motivations-left-wing-journalist-islington-london-a9064251.html,20190818T160000Z,assault,2019-08-18,outside London pub,unknown,Left-wing journalist Owen Jones was attacked outside a London pub in what he described as a premeditated assault by far-right individuals. Evidence has emerged suggesting political motivations behind the attack.,medium,far-right individuals,,,,,
Owen Jones : Left - wing commentator attacked in  blatant premeditated assault  outside London pub,https://www.independent.co.uk/news/uk/crime/owen-jones-attack-pub-far-right-assault-a9063816.html,20190817T210000Z,assault,2019-08-18,London pub,unknown,Left-wing commentator Owen Jones was attacked in a blatant premeditated assault outside a London pub.,medium,Perpetrators not specified,-33.8583598,151.1844622,,,
Birmingham mosque attacks : Man charged with  religiously - aggravated criminal damage  after Muslim places of worship targeted,https://www.independent.co.uk/news/uk/crime/birmingham-mosque-attacks-christchurch-arman-rezazadeh-charged-muslims-a9071706.html,20190820T151500Z,vandalism,2019-08-20,Birmingham mosque,unknown,A man has been charged with 'religiously-aggravated criminal damage' after Muslim places of worship in Birmingham were targeted. Investigators stated that the incidents were not terror-related.,medium,,,,,,
the dog on the tucker box ... | Your Democracy,http://www.yourdemocracy.net.au/drupal/node/37247,20190818T004500Z,vandalism,,Gundagai,unknown,"The much-loved Dog on the Tuckerbox statue in Gundagai was vandalised last month, causing damage to the 87-year-old bronze statue.",medium,,-35.0614045,148.1059794,,,
"Transgender woman shooting being treated as hate crime , Dallas police say",https://www.independent.co.uk/news/world/americas/transgender-woman-shot-hate-crime-dallas-police-texas-a9117156.html,20190923T191500Z,assault,2019-09-23,Dallas,transgender,"A transgender woman was shot in a drive-by attack in Dallas, following a string of violent assaults on transgender women in the city.",high,,-37.6708194,144.9354163,,,
Gay man and brother attacked in a  bloodthirsty  homophobic attack in Australia,https://www.gaytimes.co.uk/community/127236/gay-man-and-brother-attacked-in-a-bloodthirsty-homophobic-attack-in-australia/,20190922T130000Z,assault,,not specified,gay,A gay man and his brother were attacked in a bloodthirsty homophobic attack in Australia.,high,,,,,,
Australian gay man hunted down and beaten by  bloodthirsty  teenagers,https://www.metroweekly.com/2019/09/australian-gay-man-hunted-down-and-beaten-by-bloodthirsty-teenagers/,20190919T214500Z,assault,,not specified,gay,Australian gay man hunted down and beaten by bloodthirsty teenagers,high,teenagers,,,,,
Gay man and brother attacked by thugs in anti - gay attack at Westfield,https://www.pinknews.co.uk/2019/09/19/westfield-shopping-centre-gay-man-attacked-queensland-australia/,20190919T104500Z,assault,,Westfield,gay,A gay man and his brother were attacked by thugs in an anti-gay attack at Westfield.,high,thugs,-33.817805,151.0020864,,,
"Brisbane Holland Park mosque vandalised with swastika , accused Christchurch shooter name on walls - ABC News ( Australian Broadcasting Corporation ) ",https://www.abc.net.au/news/2019-09-11/brisbane-mosque-vandalised-with-christchurch-references/11501684,20190911T081500Z,vandalism,2019-09-11,"Holland Park mosque, Brisbane",unknown,The Holland Park mosque in Brisbane was vandalised with spray-painted right-wing symbols and a reference to the Christchurch shooter overnight. The mosque's president was not surprised by the incident.,medium,,-27.5272318,153.0756128,,,
Finnish politician under  hate crime investigation  for sharing Bible verse on Facebook,https://www.foxnews.com/world/bible-verse-lgbt-hate-crime-investigation,20190905T144500Z,hate_speech,,Finland,unknown,Finnish politician under investigation for sharing a Bible verse on Facebook that is considered hate speech towards the LGBTIQ+ community.,low,Finnish politician,63.6924368,22.6974901,,,
"Eggs thrown at baby and mother in  racially aggravated  attack , police say",https://www.independent.co.uk/news/uk/crime/eggs-baby-mother-racist-attack-worcester-west-mercia-police-a9091141.html,20190904T114500Z,assault,2019-09-04,retail park,unknown,A racially aggravated attack where eggs were thrown at a baby and mother outside a retail park. Police have stated they will not tolerate such unprovoked assaults.,medium,,-37.7174993,144.9222338,,,
Police fire tear gas and arrest dozens of far - right protesters attempting to disrupt LGBT+ march,https://www.independent.co.uk/news/world/europe/far-right-lgbt-poland-protesters-equality-lublin-law-justice-party-a9124696.html,20190928T233000Z,harassment,2019-10-06,Poland,LGBT+,"Far-right protesters attempted to disrupt an LGBT+ march in Poland, leading to police firing tear gas and arresting dozens of protesters.",medium,Far-right protesters,,,,,
Man charged after death of Filipina trans woman in NSW,https://www.theguardian.com/australia-news/2019/sep/27/man-charged-after-death-of-filipina-trans-woman-in-nsw,20190927T064500Z,assault,2019-09-27,NSW,transgender,A man has been charged after the death of 25-year-old Filipina trans woman Mhelody Polan Bruno in New South Wales.,high,,-31.8759835,147.2869493,,,
Nylex clock : Swastikas painted on iconic Nylex building,https://www.brisbanetimes.com.au/national/victoria/swastikas-painted-on-iconic-nylex-building-20191023-p533dz.html,20191023T023000Z,vandalism,2019-10-23,Melbourne's south-east,general_lgbtiq,The iconic Nylex building in Melbourne's south-east was defaced with swastikas.,medium,,-33.7714363,151.1885679,,,
