title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude
Swastika painted on Queensland Labor MP office window days after it was  smashed by anti - vaxxer  ,https://www.dailymail.co.uk/news/article-10202951/Swastika-painted-Queensland-Labor-MPs-office-window-days-smashed-anti-vaxxer.html,20211115T111500Z,vandalism,,Queensland Labor MP office window,general_lgbtiq,A swastika was painted on the window of a Queensland Labor MP office days after it was smashed by an anti-vaxxer.,medium,,-27.4698,153.0251
Scott White guilty plea comes 33 - years after  gay hate  murder of Scott Johnsons | news . com . au Australia leading news site,https://www.news.com.au/national/nsw-act/courts-law/scott-whites-guilty-plea-comes-33years-after-gay-hate-murder-of-scott-johnsons/news-story/50eb7b1c3b59e5792afde3422cbc6c57,20220116T001500Z,murder,,"Manly, Sydney",gay,"Scott White pleaded guilty to the 'gay hate' murder of Scott Johnson 33 years after the crime took place in Manly, Sydney.",high,Scott White,-33.7977424,151.2889403
Australian man pleads guilty in 1988 murder of American man,https://www.ketv.com/article/australian-man-pleads-guilty-to-killing-harvard-mathematician-in-1988-gay-hate-crime/38768721,20220114T220000Z,murder,1988-XX-XX,"North Head, Manly, Sydney",gay,"Australian man pleads guilty to killing American man, a Harvard mathematician, in 1988 in a gay hate crime.",high,Australian man,-33.8131,151.2981
Dark secret behind Sydney 23 gay hate murders as killer makes shock guilty plea,https://www.dailymail.co.uk/news/article-10400443/Dark-secret-Sydneys-23-gay-hate-murders-killer-makes-shock-guilty-plea.html,20220114T143000Z,murder,,Sydney,gay,"The article discusses the dark secret behind 23 gay hate murders in Sydney, with a killer making a shock guilty plea.",high,Killer who made the guilty plea,-33.8698439,151.2082848
Australian Man Convicted Over the 1988 Murder of Gay American,https://www.advocate.com/crime/2022/1/13/australian-man-convicted-over-1988-murder-gay-american-scott-johnson,20220113T173000Z,murder,1988-01-13,bottom of a cliff,gay,"Australian man convicted over the 1988 murder of a gay American named Scott Johnson, whose remains were found at the bottom of a cliff. Police initially reported the death as a suicide before Johnson's brother campaigned for a more thorough investigation.",high,Australian man,-33.8131,151.2981
Sydney man admits killing gay American mathematician in 1988,http://www.nydailynews.com/news/world/ny-sydney-man-admits-killing-gay-mathematician-scott-johnson-white-20220113-7adswa3ysrhjzb5ne5a3l5um6y-story.html,20220113T164500Z,killing,1988-XX-XX,Sydney,gay,A Sydney man admitted to killing a gay American mathematician in 1988.,high,Sydney man,-33.8698439,151.2082848
Australian Man Convicted of Killing Gay American in 1980s,https://www.nytimes.com/2022/01/13/world/australia/scott-johnson-australia-gay-killing-confession.html,20220113T124500Z,killing,1980s,"North Head, Manly, Sydney",gay,An Australian man was convicted of killing a gay American in the 1980s.,high,Australian man,-33.8131,151.2981
"Whipped , gang - raped : LGBTIQ+ people under  grave threat  in Afghanistan , report reveals",https://www.sbs.com.au/news/whipped-gang-raped-lgbtiq-people-under-grave-threat-in-afghanistan-report-reveals/bc4cebe4-72ba-4c62-981a-d0a3272c33f1,20220127T041500Z,assault,,Afghanistan,LGBTIQ+,"Report reveals instances of LGBTIQ+ individuals being whipped and gang-raped in Afghanistan, highlighting the grave threat they face in the country.",high,,-30.5160611,151.6652368
Josh Cavallo Calls Out Homophobic Abuse,https://www.starobserver.com.au/news/josh-cavallo-calls-out-homophobic-abuse/208667,20220110T044500Z,hate_speech,,"AAMI Park, Melbourne",gay,Professional footballer Josh Cavallo called out homophobic abuse directed at him during an A-League match between Adelaide United FC and Melbourne Victory at AAMI Park.,medium,,-37.8251,144.9837
Neil Armfield Reveals He Almost Died In A 1986 Gay Hate Attack In Sydney,https://www.starobserver.com.au/news/neil-armfield-reveals-he-almost-died-in-a-1986-gay-hate-attack-in-sydney/210007,20220216T041500Z,assault,1986-XX-XX,"Moore Park, Sydney",gay,"Neil Armfield, an Order Of Australia awardee and Adelaide Festival co-director, revealed that he almost died in a gay hate attack by a gang of five youth in Sydney's Moore Park in 1986.",high,gang of five youth,-33.8958333,151.2219444
"Four LGBT Cambridge Students Attacked , One in Hospital",https://www.starobserver.com.au/news/lgbt-students-assaulted-at-university-of-cambridge-one-in-hospital/210469,20220228T143000Z,assault,2023-02-23,University of Cambridge,LGBT,"Four University of Cambridge students were attacked, putting one in the hospital, in an apparent homophobic assault.",high,,-31.926391,115.7886428
Monash Council Votes To Fly Pride Flag To Condemn Homophobic Incidents,https://www.starobserver.com.au/news/monash-council-votes-to-fly-pride-flag-to-condemn-homophobic-incidents/210371,20220225T011500Z,assault,,"Ashwood, Melbourne",gay,Monash City council passed a motion condemning homophobia after Victoria Police arrested six teenagers for a series of gay bashing attacks in the parklands in Ashwood.,high,six teenagers,-37.8667,145.1022
"Sydney Teens Arrested , Charged With Attacks On Gay Men",https://www.starobserver.com.au/news/sydney-teens-arrested-charged-with-attacks-on-gay-men/209981,20220215T040000Z,assault,2022-02-15,City of Sydney,gay,Two teenage boys were arrested for allegedly carrying out brazen homophobic attacks in the City of Sydney. The gay victims were egged and bashed.,medium,,-33.8681804,151.2116706
Police Arrest Six Boys Over Gay Bashing Attacks In Melbourne,https://www.starobserver.com.au/news/police-arrest-six-boys-over-gay-bashing-attacks-in-melbourne/209703,20220206T011500Z,assault,,"Ashwood, Melbourne",gay,Six boys aged between 14 and 19 were arrested for allegedly carrying out homophobic attacks on gay men after luring them on gay dating apps to parklands around the suburb of Ashwood in Melbourne.,high,,-37.8667,145.1022
Man Assaults Melbourne Trans Woman Ash Jackson Who Left Anti - Vax Movement,https://www.starobserver.com.au/news/man-assaults-melbourne-trans-woman-who-left-anti-vax-movement/211118,20220317T031500Z,assault,,Melbourne,transgender,"Melbourne-based trans woman Ash Jackson, who had gone public with her decision to leave the anti-vax movement, was the victim of a trans hate attack. The offender is known to be violent to other women.",high,Offender is known to be violent to other women,-37.8142454,144.9631732
"Homophobic Teens Hurl Abuse At united kingdom Gay Couple , Throw Rocks At Their House",https://www.starobserver.com.au/news/homophobic-teens-hurl-abuse-at-uk-gay-couple-throw-rocks-at-their-house/211086,20220316T084500Z,harassment,,West Midlands,gay,Homophobic teens hurled abuse at UK gay couple Kieran (24) and Steven Douglas-Lane (33) and threw rocks at their house. The West Midlands police are investigating the incident as a hate crime.,medium,Teens,-30.2985388,116.0580565
Iraqi Armed Groups Target LGBT People : Human Rights Watch,https://www.starobserver.com.au/news/iraqi-armed-groups-target-lgbt-people-human-rights-watch/211550,20220330T143000Z,abduction|rape|torture|murder,,Iraq,LGBT,"Human Rights Watch has accused the Iraqi government of failing to take action against armed groups that have abducted, raped, tortured and killed LGBT people with impunity in recent years.",high,Armed groups in Iraq,-30.5160524,151.6652374
Greens councillor Anab Mohamud accused of assaulting transgender woman outside Melbourne nightclub,https://www.dailymail.co.uk/news/article-10757059/Greens-councillor-Anab-Mohamud-accused-assaulting-transgender-woman-outside-Melbourne-nightclub.html,20220427T020000Z,assault,,Melbourne nightclub,transgender,Greens councillor Anab Mohamud accused of assaulting a transgender woman outside a Melbourne nightclub.,medium,Greens councillor Anab Mohamud,-37.814,144.963
Federal election 2022 : Labor frontbencher Tanya Plibersek recalls sickening note in letterbox,https://www.dailymail.co.uk/news/article-10752979/Federal-election-2022-Labor-frontbencher-Tanya-Plibersek-recalls-sickening-note-letterbox.html,20220426T013000Z,hate_speech,,Sydney,general_lgbtiq,Labor frontbencher Tanya Plibersek received a sickening note in her letterbox during the Federal election campaign in 2022.,low,,-33.8698439,151.2082848
Warringah Liberal candidate Katherine Deves told she deserves to die for her views on trans athletes,https://www.dailymail.co.uk/news/article-10733593/Warringah-Liberal-candidate-Katherine-Deves-told-deserves-die-views-trans-athletes.html,20220420T024500Z,threat,,Warringah,general_lgbtiq,"Warringah Liberal candidate Katherine Deves received a death threat for her views on trans athletes, with the perpetrator telling her she deserves to die.",medium,,-24.8098165,145.0295215
Warringah Liberal candidate Katherine Deves hit with death and rape threats for transgender views,https://www.dailymail.co.uk/news/article-10730161/Warringah-Liberal-candidate-Katherine-Deves-hit-death-rape-threats-transgender-views.html,20220419T163000Z,threat,,Warringah,transgender,Warringah Liberal candidate Katherine Deves received death and rape threats for her transgender views.,medium,,-24.8098165,145.0295215
  When Are You Moving Out ? Graffiti Scrawled On Victorian Pride Centre,https://www.starobserver.com.au/news/when-are-you-moving-out-graffiti-scrawled-on-victorian-pride-centre/212291,20220424T230000Z,vandalism,,"St Kilda, Melbourne",general_lgbtiq,"Offensive graffiti was found scrawled on the walls of the Victorian Pride Centre, the first purpose-built and second largest centre for the LGBTQI community in Australia.",medium,,-37.8606,144.9763
Justice Delayed – Australian Man Charged with Hate Crime 34 Years After Killing a Gay American,https://metrosource.com/justice-delayed-australian-man-charged-with-hate-crime-34-years-after-killing-a-gay-american/,20220509T041500Z,assault,1988-XX-XX,"North Head, Manly",gay,An American mathematician named Scott Johnson was assaulted and killed by an Australian man named Scott White at North Head in Manly in 1988. Authorities initially ruled Johnson's death as an accident.,high,Scott White,-33.8130902,151.2981105
Sydney man gets 12 years for murdering gay American in 1988,https://www.mysanantonio.com/news/article/Sydney-man-gets-12-years-for-murdering-gay-17143343.php,20220506T133000Z,murder,1988-XX-XX,Sydney,gay,A Sydney man was sentenced to 12 years in prison for the murder of a gay American in 1988.,high,Sydney man,-33.8698439,151.2082848
Gay Man Bashed In South Africa,https://www.starobserver.com.au/news/gay-man-bashed-in-south-africa/212596,20220504T114500Z,assault,,South Africa,gay,At least 24 LGBTQI individuals have been murdered in South Africa in 2021.,high,,-30.2929832,153.1243499
Mass . man reacts to sentence for brother killer in 1988 Australia murder,https://www.wcvb.com/article/prison-sentence-for-man-who-murdered-gay-american-in-australia/39896993,20220504T043000Z,murder,1988-XX-XX,"North Head, Manly, Sydney",gay,A man reacts to the sentencing of his brother's killer in a 1988 murder of a gay American in Australia.,high,not specified,-33.8131,151.2981
Australian Man Sentenced in 1988 Murder of Gay American Student,https://www.australianherald.com/news/272538080/australian-man-sentenced-in-1988-murder-of-gay-american-student,20220503T180000Z,murder,1988-XX-XX,"North Head, Manly, Sydney",gay,Australian man sentenced for the 1988 murder of a gay American student.,high,Australian man,-33.8131,151.2981
Australia man admits pushing gay American off a cliff in 1988,https://watermarkonline.com/2022/05/03/australia-man-admits-pushing-gay-american-off-a-cliff-in-1988/,20220503T171500Z,assault,1988-XX-XX,Sydney cliff,gay,A man admitted to police that he killed American mathematician Scott Johnson in 1988 by pushing him off a cliff in Sydney in what prosecutors describe as a gay hate crime.,high,"Scott White, 51",-33.8688,151.2093
Gay and transphobic hate crime : Will justice be delivered ? ,https://www.greenleft.org.au/content/gay-and-transphobic-hate-crime-will-justice-be-delivered,20220614T033000Z,assault,2022-01-15,"Oxford Street, Darlinghurst",gay,A gay man was physically assaulted by a group of individuals while walking on Oxford Street in Darlinghurst. The attackers used homophobic slurs during the assault.,medium,Group of individuals,-33.881338,151.2186283
Afghan authorities are using monkeypox to harass & detain gay men,https://www.lgbtqnation.com/2022/06/afghan-authorities-using-monkeypox-harass-detain-gay-men/,20220603T210000Z,harassment,,Afghanistan,gay,Afghan authorities are reportedly using monkeypox to harass and detain gay men in Afghanistan.,medium,Afghan authorities,-30.5160611,151.6652368
Haters Win ! Melbourne Shrine Of Remembrance Cancels Rainbow Lights,https://www.starobserver.com.au/news/haters-win-melbournes-shrine-of-remembrance-cancels-rainbow-lights/215285,20220801T034500Z,harassment,,"Shrine of Remembrance, Melbourne",LGBTIQ+,"Shrine of Remembrance staff faced abuse, hate, and threats over plans to light up the monument's colonnades in rainbow colours, reflecting the discrimination experienced by the LGBTIQ+ community.",medium,,-37.8305,144.9734
Hate crime Sydney : Five thugs bash gay man outside Universal nightclub on Oxford street,https://www.dailymail.co.uk/news/article-11145533/Hate-crime-Sydney-Five-thugs-bash-gay-man-outside-Universal-nightclub-Oxford-street.html,20220825T161500Z,assault,,"Oxford Street, Darlinghurst",gay,A gay man was brutally attacked by five thugs outside Universal nightclub on Oxford Street in Darlinghurst.,high,Five thugs,-33.881338,151.2186283
Gay Artist Victim Of Brutal Alleged Hate Crime In Queer Neighborhood,https://lavendermagazine.com/big-gay-news/gay-artist-victim-of-brutal-alleged-hate-crime-in-queer-neighborhood/,20220824T154500Z,assault,2022-01-15,"Oxford Street, Darlinghurst",gay,"A gay artist was brutally attacked in the queer neighborhood of Oxford Street, Darlinghurst. The victim suffered serious injuries.",high,Perpetrator's identity not specified,-33.881338,151.2186283
Gay Sydney Man Attacked On Oxford Street In Hate Crime,https://www.starobserver.com.au/news/gay-sydney-man-attacked-on-oxford-street/215952,20220822T073000Z,assault,,"Oxford Street, Sydney",gay,"Sydney-based gay artist Aaron was beaten unconscious by five men while walking down Oxford Street, Sydney's iconic gay neighbourhood.",high,Five men,-33.8851063,151.2272996
Far - Right Extremist Jail Term For Homophobic Abuse At Melbourne Church Reduced To 40 Days,https://www.starobserver.com.au/news/far-right-extremists-jail-term-for-homophobic-abuse-at-melbourne-church-reduced-to-40-days/216262,20220901T171500Z,hate_speech,,"Glen Waverley, Melbourne",general_lgbtiq,Far-right extremist Neil Erikson hurled homophobic abuse at church-goers in a LGBTQI friendly church in Melbourne in 2019. His jail term was reduced to 40 days.,medium,"Neil Erikson, a 37-year-old far-right extremist",-37.8689,145.1318
"Serbian Church Bishop  Curse EuroPride , Calls For Armed Attacks On LGBT People",https://www.starobserver.com.au/news/serbian-church-bishop-curses-europride-calls-for-armed-attacks-on-lgbt-people/215776,20220816T141500Z,threat,,Serbia,general_lgbtiq,A Serbian Orthodox church bishop has faced criticism for appearing to target the country's out gay Prime Minister and encouraging armed attacks on EuroPride 2022 participants.,high,Serbian Orthodox church bishop,-33.8843013,151.2396657
"Canberra Man Arrested For Allegedly Drugging , Raping And Robbing Grindr Date",https://www.starobserver.com.au/news/canberra-man-arrested-for-drugging-raping-and-robbing-grindr-date/215348,20220802T183000Z,assault,,Canberra,gay,A 22-year-old Canberra youth has been arrested and charged with drugging and sexually assaulting a man he met via the gay dating app Grindr.,high,,-35.2975906,149.1012676
Man Admits To Kidnapping Gay Man To Murder And Dismember Him,https://www.starobserver.com.au/news/man-admits-to-kidnapping-gay-man-to-murder-and-dismember-him/217049,20220930T160000Z,kidnapping|murder,,"Lafayette, Louisiana",gay,A 21-year-old man admitted to kidnapping a gay man with the intention of murdering and dismembering him as part of a scheme to target Grindr users. The perpetrator was a fan of American serial killer Jeffrey Dahmer.,high,21-year-old man,-33.8688,151.2093
Man Charged With 1987 Sydney  Gay Hate  Murder Of Raymond Keam Granted Bail,https://www.starobserver.com.au/news/man-charged-with-1987-sydney-gay-hate-murder-of-raymond-keam-granted-bail/216269,20220902T073000Z,murder,1987-XX-XX,Sydney Park,gay,"Stanley Early, a 76-year-old Melbourne man, was granted bail after being charged with the suspected 'gay hate' murder of Raymond Keam in Sydney Park in 1987.",high,Stanley Early,-33.9109497,151.1844447
"Three Men Sentenced Over Death Of Auctioneer Peter Keeley , Who Was Lured On Gay Dating App Grindr",https://www.starobserver.com.au/news/three-men-sentenced-over-death-of-auctioneer-peter-keeley-who-was-lured-on-gay-dating-app-grindr/217029,20220930T083000Z,assault,2020-02-XX,NSW South Coast,gay,"Three young men were sentenced to prison for the aggravated kidnapping of 56-year-old real estate agent Peter Keeley, who was lured on the gay dating app Grindr. Keeley's body was found in bushlands on the NSW South Coast in February 2020.",high,,-31.9526029,152.5551274
Have You Been A Victim Or Witnessed A Gay Hate Crime In Sydney between 1970 - 2010 ? Inquiry Wants To Know,https://www.starobserver.com.au/news/have-you-been-a-victim-or-witnessed-a-gay-hate-crime-in-sydney-between-1970-2010-inquiry-wants-to-know/216360,20220906T070000Z,assault,,Sydney,gay,A special Commission of inquiry into historic anti-gay and anti-trans hate crimes in NSW is seeking information on hate crimes that occurred in Sydney between 1970-2010.,medium,,-33.8698439,151.2082848
Anti - trans activists forced Edinburgh Rape Crisis Centre into lockdown,https://www.opendemocracy.net/en/5050/trans-scotland-mridul-wadhwa-for-women-scotland/,20221020T094500Z,harassment,,Edinburgh,transgender,Anti-trans activists forced Edinburgh Rape Crisis Centre into lockdown due to harassment.,medium,Anti-trans activists,-34.7191379,138.6350042
Sydney real estate agent threatened by man after he abused his brother at a cafe with gay slurs,https://www.dailymail.co.uk/news/article-11287207/Sydney-real-estate-agent-threatened-man-abused-brother-cafe-gay-slurs.html,20221006T144500Z,threat,,Sydney,gay,A Sydney real estate agent was threatened by a man after the man abused his brother with gay slurs at a cafe.,medium,,-33.8698439,151.2082848
"  Nagorik TV  brands BLiTZ editor as  Jew , calls for severely beating him",https://www.weeklyblitz.net/international/nagorik-tv-brands-blitz-editor-as-jew-calls-for-severely-beating-him/,20221029T191500Z,threat,,Dhaka,general_lgbtiq,Nagorik TV branded BLiTZ editor as Jew and called for severely beating him in Dhaka.,high,,-33.7019388,150.8932606
Inquiry Into Suspected Gay Hate Crimes Begins in Australia,https://www.australianherald.com/news/273126667/inquiry-into-suspected-gay-hate-crimes-begins-in-australia,20221121T114500Z,assault,2022-01-15,Darlinghurst,gay,"An inquiry has begun into a suspected gay hate crime in Darlinghurst where a gay man was physically assaulted on January 15, 2022.",medium,,-33.8783381,151.219225
Here Are The Stories Behind The Unsolved Deaths Of Gay Men And Trans Women In Sydney,https://www.starobserver.com.au/news/here-are-the-stories-behind-the-unsolved-deaths-of-gay-men-and-trans-women-in-sydney/218373,20221117T120000Z,unsolved deaths,,Sydney and NSW,gay men and trans women,The Special Commission of Inquiry into unsolved anti-LGBTQI hate crime deaths in Sydney and NSW between 1970 and 2010 is scheduled to start hearing from witnesses.,high,,-33.8678833,151.1815556
Australian inquiry probes 40 years of gay hate killings,https://watermarkonline.com/2022/11/03/australian-inquiry-probes-40-years-of-gay-hate-killings/,20221103T230000Z,assault,,"Sydney, NSW (inquiry)",gay,A government inquiry in New South Wales is investigating unsolved deaths resulting from gay hate crimes over four decades where police were indifferent to such violence.,high,not specified,-33.8688,151.2093
Commission investigates four decades of unsolved anti - gay killings in Australia,https://www.cbsnews.com/news/anti-gay-killing-hate-crime-australia-new-south-wales-investigation-unsolved/,20221102T160000Z,anti-gay killings,,"Sydney, NSW (inquiry)",gay,A government probe in New South Wales is examining anti-gay hate crimes and deaths over 40 years.,high,,-33.8688,151.2093
  The last chance for truth : NSW LGBTQI+ hate crimes inquiry begins,https://www.sbs.com.au/news/article/as-nsws-lgbtiq-hate-crimes-inquiry-begins-some-say-it-may-be-the-last-chance-for-truth/mrddakczw,20221102T074500Z,hate_speech,,NSW LGBTQI+ hate crimes inquiry,general_lgbtiq,"The NSW LGBTQI+ hate crimes inquiry has begun, providing a last chance for truth regarding past hate crimes against the LGBTQI+ community in New South Wales.",medium,,-33.8688,151.2093
Australia investigates hate crimes against LGBTI from 1970 to 2010,https://www.laprensalatina.com/australia-investigates-hate-crimes-against-lgbti-from-1970-to-2010/,20221102T070000Z,assault,,Darlinghurst,LGBTIQ+,Australia is investigating hate crimes against LGBTI individuals that occurred between 1970 and 2010 in Darlinghurst. The investigation aims to shed light on past incidents of violence and discrimination.,medium,unknown,-33.8783381,151.219225
NSW inquiry into murders of LGBTQ+ people  may be the last chance for the truth  | New South Wales,https://www.theguardian.com/australia-news/2022/nov/02/nsw-inquiry-into-murders-of-lgbtq-people-may-be-the-last-chance-for-the-truth,20221102T043000Z,murder,,"Sydney, NSW (inquiry)",LGBTQ+,Special commission of inquiry into hate crimes begins hearings after 88 men were killed between 1976 and 2000,high,,-33.8688,151.2093
Lesbians Targeted as  Fair Game  in Spate of Hate Crimes,https://www.advocate.com/crime/2022/11/28/lesbians-targeted-fair-game-spate-hate-crimes,20221128T233000Z,harassment,2022-11-28,Sydney,lesbian,"Lesbians in Sydney have been targeted in a spate of hate crimes, with testimony heard by a commission investigating hate crimes against the LGBTQ+ community.",medium,,-33.8698439,151.2082848
NSW inquiry into LGBTIQ hate crimes : Trans community  in the middle of a civil rights struggle  ,https://www.smh.com.au/national/nsw/in-the-middle-of-a-civil-rights-struggle-trans-community-s-call-to-arms-20221124-p5c0wr.html,20221124T094500Z,harassment,,"Sydney, NSW (inquiry)",transgender,The NSW inquiry into LGBTIQ hate crimes highlights the struggles faced by the trans community in their civil rights fight.,medium,,-33.8688,151.2093
Lack Of Resources Halted 2014 NSW Police Reinvestigation Into Sydney Anti - Gay Hate Crime Deaths,https://www.starobserver.com.au/news/lack-of-resources-halted-2014-nsw-police-reinvestigation-into-sydney-anti-gay-hate-crime-deaths/219226,20221213T073000Z,hate crime,2014-unknown,Sydney,LGBTQI,A lack of resources halted a 2014 reinvestigation into around 88 unsolved suspected anti-LGBTQI hate crime deaths in Sydney.,high,,-33.8698439,151.2082848
Gay Nightclub Shooter Charged With 305 Criminal Counts Including Murder And Hate Crimes,https://www.starobserver.com.au/news/gay-nightclub-shooter-charged-with-305-criminal-counts-including-murder-and-hate-crimes/219067,20221208T101500Z,murder,,Club Q,general_lgbtiq,"22-year-old Anderson Lee Aldrich, the shooter at Club Q, has been charged with 305 criminal counts including murder and hate crimes after shooting dead five and injuring 19. If convicted, he faces life in prison.",high,Anderson Lee Aldrich,-34.9317161,138.5993133
Miss Universe Australia Maria Thattil says men spat at her brother after Mardi Gras in Sydney,https://www.dailymail.co.uk/news/article-11805131/Miss-Universe-Australia-Maria-Thattil-says-men-spat-brother-Mardi-Gras-Sydney.html,20230301T034500Z,harassment,,Sydney CBD,unknown,Miss Universe Australia Maria Thattil reported that men spat at her brother after Mardi Gras in Sydney CBD.,low,,-33.8747234,151.2053644
Australian pleads guilty to killing gay American in 1988,https://watermarkonline.com/2023/02/24/australian-pleads-guilty-to-killing-gay-american-in-1988/,20230224T191500Z,assault,1988-XX-XX,Sydney clifftop,gay,An Australian pleaded guilty to manslaughter in the death of an American who fell from a Sydney clifftop known as a gay meeting place in 1988.,high,,-33.8688,151.2093
Australian pleads guilty to killing gay American in 1988,https://www.courthousenews.com/australian-pleads-guilty-to-killing-gay-american-in-1988/,20230223T204500Z,killing,1988-XX-XX,Sydney,gay,An Australian man pleaded guilty to killing a gay American in Sydney in 1988. The victim's sexual orientation was a factor in the crime.,high,Australian man,-33.8698439,151.2082848
Fundraiser Set Up For Two Trans Women Attacked In Melbourne,https://www.starobserver.com.au/news/national-news/fundraiser-set-up-for-two-trans-women-attacked-in-melbourne/222139,20230224T031500Z,assault,,Melbourne,transgender,Two trans women were attacked at a dance party in Melbourne with transphobic slurs hurled at them. A fundraiser has been set up to support them.,medium,,-37.8136,144.9631
An Australian man pleads guilty to manslaughter in death of a gay American in 1988,https://www.wutc.org/2023-02-23/an-australian-man-pleads-guilty-to-manslaughter-in-death-of-a-gay-american-in-1988,20230223T120000Z,manslaughter,1988-XX-XX,"North Head, Manly, Sydney",gay,An Australian man pleaded guilty to manslaughter in the death of a gay American in 1988. The incident involved the death of a gay individual and resulted in a manslaughter charge.,high,Australian man,-33.8131,151.2981
Scott Johnson : Man pleads guilty to killing gay student in 1988,https://www.thepinknews.com/2023/02/23/scott-johnson-death-man-pleads-guilty-1988-gay-killing-sydney-australia/,20230223T173000Z,killing,1988-12-10,Manly,gay,"A man has pleaded guilty to killing a gay student, Scott Johnson, in 1988 by throwing him off a cliff in Manly. The case was initially ruled as suicide but later reopened as a potential hate crime.",high,Man who pleaded guilty,-33.7971937,151.2879845
Trans women bashed and robbed in Melbourne as Police investigate if it a  hate crime  ,https://www.dailymail.co.uk/news/article-11783781/Trans-women-bashed-robbed-Melbourne-Police-investigate-hate-crime.html,20230223T110000Z,assault,,Melbourne CBD,transgender,"Two trans women were physically attacked, bashed, and robbed in Melbourne CBD. Police are investigating if it was a hate crime.",high,,-37.8136,144.9631
Antisemitism up 41 . 9 % in Australia in past two years,https://www.clevelandjewishnews.com/jns/antisemitism-up-41-9-in-australia-in-past-two-years/article_987562d5-76e1-577f-bf1d-a8d758ff9030.html,20230210T214500Z,vandalism,,"Rookwood Cemetery, Sydney",general_lgbtiq,Jewish graves were vandalized with Nazi symbols in New South Wales,medium,,-33.8762,151.0539
NSW Police Failed To Arrest Suspect Who Murdered Sydney Gay Man In 1991,https://www.starobserver.com.au/news/nsw-police-failed-to-arrest-suspect-who-murdered-sydney-gay-man-in-1991/221143,20230208T081500Z,murder,1991-XX-XX,Sydney,gay,NSW police failed to arrest a retired lecturer for the death of a Sydney gay man in 1991 as they believed the 77-year-old suspect was 'too old' to have been the murderer.,high,Retired lecturer,-33.8698439,151.2082848
Special Commission To Examine Seven Gay Hate Crime Deaths In NSW,https://www.starobserver.com.au/news/special-commission-to-examine-seven-gay-hate-crime-deaths-in-nsw/221095,20230207T034500Z,murder,,Sydney,gay,"A special commission of inquiry is examining unsolved anti-LGBTQI hate crime deaths in Sydney between 1970 and 2010, focusing on the murders of seven gay men.",high,,-33.8698439,151.2082848
Homophobic Vandals Deface WorldPride Mural In Sydney CBD,https://www.starobserver.com.au/news/national-news/homophobic-vandals-deface-worldpride-mural-in-sydney-cbd/222085,20230223T081500Z,vandalism,,"Wynyard station, Sydney CBD",general_lgbtiq,Homophobic vandals defaced a WorldPride mural near Wynyard station in Sydney's CBD.,medium,,-33.8659903,151.2058096
One Nation NSW leader Mark Latham blasted for  disgusting  homophobic tweet,https://www.9news.com.au/national/mark-latham-one-nation-homophobic-tweet-alex-greenwich-pauline-hanson-criticism/eef555a3-6e0d-49e4-9a63-98df08582d4a,20230330T100000Z,hate_speech,,"NSW Parliament, Sydney",LGBTIQ+,One Nation NSW leader Mark Latham received backlash for a homophobic tweet deemed disgusting by many. The tweet targeted the LGBTIQ+ community.,low,Mark Latham,-33.8678,151.2117
The  Trans Vengeance  movement has led to a series of assaults : what next ? ,https://www.gopusa.com/the-trans-vengeance-movement-has-led-to-a-series-of-assaults-whats-next/,20230329T163000Z,assault,,Newtown,transgender,"The Trans Vengeance movement has resulted in a series of assaults in Newtown. The victims were targeted due to their transgender identity, sparking concerns about safety in the area.",high,Members of the Trans Vengeance movement,-33.8961132,151.1801893
Hitler salute performed at Bavarian in Melbourne as group celebrate Nazi dictator birthday,https://www.dailymail.co.uk/news/article-12003843/Hitler-salute-performed-Bavarian-Melbourne-group-celebrate-Nazi-dictators-birthday.html,20230423T064500Z,hate_speech,,"Bavarian Bier Cafe, Melbourne CBD",general_lgbtiq,"A group celebrated Hitler's birthday at Bavarian in Melbourne and performed a Hitler salute, promoting hate speech and glorifying a Nazi dictator.",medium,Group of individuals,-37.8136,144.9631
Brutalna napaść na gejów w Perth . W Australii też dochodzi do homofobicznych incydentów,https://queer.pl/news/206690/brutalna-napasc-na-gejow-w-perth-w-australii-tez-dochodzi-do-homofobicznych-incydentow,20230412T113000Z,assault,,Perth,gay,"Brutal attack on gay individuals in Perth, Australia.",high,,-31.9558967,115.8605784
